대여소 번호,보관소(대여소)명,자치구,상세주소,위도,경도,설치시기,LCD 거치대수,QR 거치대수,운영방식
1377, 한국과학기술연구원 북문,성북구,서울특별시 성북구 화랑로14길 5 한국과학기술연구원 후문,37.60395813,127.0453415,2019-05-21,10,,LCD
1379,길음뉴타운푸르지오아파트 3단지,성북구,서울특별시 성북구 길음로13길 39 길음뉴타운,37.60935974,127.0181732,2020-03-26,,10,QR
1380,월곡역 5번출구 앞,성북구,서울특별시 성북구 하월곡동 96-248,37.60108566,127.0412369,2020-03-30,,10,QR
1381,석계역 4번출구 뒤,성북구,서울특별시 성북구 석관동 375-97,37.61478424,127.0670013,2020-03-25,,18,QR
1382,래미안월곡아파트 입구,성북구,서울특별시 성북구 하월곡동 225-5,37.60866547,127.0362701,2020-03-26,,10,QR
1384,성신여대입구역 5번출구,성북구,서울특별시 성북구 동소문동6가 140-5,37.59282684,127.0162888,2020-03-28,,13,QR
1385,성신여대입구역 3번출구 앞,성북구,서울특별시 성북구 동소문로 98 제일은행,37.59236526,127.0162888,2020-06-17,,10,QR
1386,동선고가차도 초입,성북구,서울특별시 성북구 동소문로 130,37.59415817,127.0189667,2020-03-28,,10,QR
1388, 돈암초교입구 버스정류장(한성대입구역 방면),성북구,서울특별시 성북구 동소문동3가 66-1,37.59088135,127.0117035,2020-03-28,,10,QR
1390,석관래미안아트리치,성북구,서울특별시 성북구 석관동 323-2,37.60646057,127.0616226,2020-05-05,,10,QR
1391,성북청소년센터,성북구,서울특별시 성북구 장위동 322-8,37.61701202,127.0561676,2020-03-24,,10,QR
1392,돈암삼성풍림아파트,성북구,서울특별시 성북구 돈암동 632-6,37.5970993,127.0226288,2020-03-27,,10,QR
1393,돈암육교 하단,성북구,서울특별시 성북구 돈암동 51-10,37.59802628,127.0214081,2020-05-05,,10,QR
1394,길음뉴타운 래미안9단지,성북구,서울특별시 성북구 정릉로 243,37.60241699,127.0197144,2020-03-27,,10,QR
1395,래미안장위포레카운티(102동),성북구,서울특별시 성북구 장위동 143-12,37.61817932,127.0518341,2020-03-25,,20,QR
1396,래미안장위퍼스트하이(513동),성북구,서울특별시 성북구 장위동 201-6,37.61844254,127.0514526,2020-03-25,,30,QR
4406, 장곡초등학교 앞,성북구,서울특별시 성북구 장위동 237-132,37.61745453,127.0484467,2021-04-12,,10,QR
4408, 돌곶이역 앞,성북구,서울특별시 성북구 화랑로 지하 243,37.61131287,127.0575943,2021-04-27,,10,QR
4411, 동산어린이공원 앞,성북구,서울특별시 성북구 성북구 하월곡동 96-78,37.60623932,127.0346603,2021-07-15,,5,QR
4414, 안암역 3번 출구,성북구,서울특별시 성북구 고려대로 104-1,37.58625031,127.0309525,2021-10-01,,8,QR
4415, 미아초교버스승강장,성북구,서울특별시 성북구 성북구 길음동 1261-535,37.61207962,127.0219803,2021-10-27,,7,QR
4417, 성북청소년문화의집,성북구,서울특별시 성북구 성북구 솔샘로 107,37.61566925,127.0087662,2022-02-11,,10,QR
4418, 종암동 동덕여대 제2생활관 앞,성북구,서울특별시 성북구 성북구 종암로 123,37.60108948,127.0333176,2022-02-11,,8,QR
4419, 성북구 한예종 캠퍼스 본관,성북구,서울특별시 성북구 화랑로32길 146-37 한국예술종합학교,37.60665131,127.0561829,2022-01-17,,6,QR
4420, 성북구 한예종 캠퍼스 별관,성북구,서울특별시 성북구 화랑로32길 146-20 문화재청의릉지구관리소,37.60289764,127.0584793,2022-01-17,,6,QR
4421, 롯데캐슬클라시아 입구 앞,성북구,서울특별시 성북구 길음동 1289-3,37.60668945,127.0258942,2022-10-18,,10,QR
1501," 미아역 3번,4번 출구 사이",강북구,"서울특별시 강북구 도봉로 196 미아역 3,4번 출구 사이",37.62607956,127.0264816,2017-08-03,9,,LCD
1503, 강북구청사거리(수유역 8번출구),강북구,서울특별시 강북구 도봉로 355,37.63926315,127.0267258,2017-05-11,14,,LCD
1504, 삼양시장오거리,강북구,서울특별시 강북구 삼양로 234 다이소 삼양시장점,37.62415695,127.0186234,2017-05-11,10,,LCD
1506, 강북문화예술회관,강북구,서울특별시 강북구 삼각산로 85 강북문화예술회관,37.64032745,127.0133591,2017-05-11,15,,LCD
1509, 서울북부수도사업소,강북구,서울특별시 강북구 한천로 935 번동 386-17,37.63437653,127.0357513,2017-06-22,10,,LCD
1510, 번동주공5단지 관리사무소 앞,강북구,서울특별시 강북구 오현로25마길 27 번동 230,37.63371658,127.0355148,2017-06-22,10,,LCD
1511, 번동 금호어울림아파트102동앞,강북구,서울특별시 강북구 오현로31길 85-7 번동 656-2,37.63112259,127.0360336,2017-06-22,9,,LCD
1512, 강북중학교 앞,강북구,서울특별시 강북구 한천로150길 67 수유동 694-2,37.64473724,127.0265656,2017-06-22,20,,LCD
1513, 강북구청 뒷편,강북구,서울특별시 강북구 도봉로89길 13 수유동 192-59,37.63967133,127.0251999,2017-06-22,20,,LCD
1514, 강북구청 사거리 버스정류소 앞,강북구,서울특별시 강북구 한천로 1009 강북구청 사거리 버스정류소,37.63880539,127.0283585,2017-05-11,10,,LCD
1515, 송천동 주민센터,강북구,서울특별시 강북구 솔샘로 284 송천동 주민센터,37.61828613,127.0240479,2017-05-11,10,,LCD
1516, 우이초등학교 후문 옆,강북구,서울특별시 강북구 수유동 409-131,37.63858795,127.0159073,2017-05-11,10,,LCD
1518, 수유2동은행빌딩 앞,강북구,서울특별시 강북구 삼양로 439 SK telecom(수유직영점),37.64308548,127.0161667,2017-05-11,10,,LCD
1519, 장미원시장 건너편,강북구,서울특별시 강북구 삼양로 474 수유동 317-3,37.64545059,127.0156174,2017-05-11,10,,LCD
1520, 수유중앙시장,강북구,서울특별시 강북구 노해로 50 수유동 140,37.63986206,127.022789,2017-05-11,,10,QR
1525, 미아동 복합청사,강북구,서울특별시 강북구 솔매로49길 14 미아동 195-1,37.62714005,127.0266953,2017-05-11,10,,LCD
1526, 강북종합시장 앞,강북구,서울특별시 강북구 수유동 140 수유동 채선당앞,37.64173889,127.0246277,2017-11-01,8,,LCD
1527, 미아역 1번 출구 뒤,강북구,서울특별시 강북구 미아동 194-1 미아역 1번 출구 뒤,37.62733459,127.0260544,2017-11-01,10,,LCD
1528, 삼각산동 주민센터,강북구,서울특별시 미아동 813-8 삼각산동 주민센터,37.61503601,127.0206986,2017-11-01,10,,LCD
1529, 미아동 한국전력공사,강북구,서울특별시 미아동 194-1 미아동 한국전력공사,37.63018036,127.02491,2017-11-01,15,,LCD
1530, 광산사거리,강북구,서울특별시 강북구 노해로 87 광산사거리,37.64355087,127.0223465,2017-11-01,13,,LCD
1531, 미아사거리 1번 출구,강북구,서울특별시 강북구 미아동 66-1 미아사거리 1번 출구,37.61395645,127.0302506,2017-11-01,10,,LCD
1532, 번3동 주민센터 교차로,강북구,서울특별시 강북구 번동 2-2 번3동 주민센터 교차로,37.62635422,127.0474472,2017-11-01,10,,LCD
1533," 번동 주공3, 4단지 교차로",강북구,"서울특별시 강북구 번동 254 번동 주공3, 4단지 교차로",37.62991714,127.0409164,2017-11-01,10,,LCD
1535, 효성인텔리안 앞,강북구,서울특별시 수유동 230-7 효성인텔리안 앞,37.6362915,127.0233765,2017-11-01,10,,LCD
1536, 번동 두산위브 101동 옆,강북구,서울특별시 번동 386-17 번동 두산위브 101동 옆,37.63626099,127.0321732,2017-11-01,20,,LCD
1537, 북한산 우이역,강북구,서울특별시 강북구 삼양로 670 북한산 우이역,37.66366577,127.0124283,2018-02-26,10,,LCD
1538, 솔밭공원역,강북구,서울특별시 강북구 삼양로 595 솔밭공원역,37.65615845,127.0131378,2018-02-26,8,,LCD
1539,4.19민주묘지역,강북구,서울특별시 강북구 삼양로 519 4.19민주묘지역,37.64967346,127.0134506,2018-02-26,10,,LCD
1540, 가오리역,강북구,서울특별시 강북구 삼양로 426 가오리역,37.64167023,127.0168839,2018-02-26,8,,LCD
1541, 삼양역,강북구,서울특별시 강북구 삼양로 263 삼양역,37.62652969,127.0180588,2018-02-26,10,,LCD
1542, 삼양사거리역,강북구,서울특별시 강북구 삼양로 197 삼양사거리역,37.62155151,127.0203705,2018-02-26,10,,LCD
1543, 수유1동 주민센터,강북구,서울특별시 강북구 삼양로 299 수유1동 주민센터,37.63018799,127.0177383,2018-02-26,10,,LCD
1546, 송천동우체국,강북구,서울특별시 강북구 도봉로 71 송천동우체국,37.61545944,127.0297012,2018-10-25,10,,LCD
1547, 꿈의숲 롯데캐슬,강북구,서울특별시 강북구 오현로 56 꿈의숲 롯데캐슬 111동 인근,37.6186409,127.0362396,2018-12-14,10,,LCD
1548, 북서울 꿈의숲 서문,강북구,서울특별시 강북구 월계로 173 북서울 꿈의숲 서문,37.62268829,127.0378113,2018-12-14,15,,LCD
1550,삼각산아이원아파트(105동 옆),강북구,서울특별시 강북구 삼양로19길 113 삼각산아이원아파트,37.61522293,127.0185089,2020-07-21,,10,QR
1551,4.19탑 앞,강북구,서울특별시 강북구 수유동 567-55,37.64686203,127.008812,2020-03-25,,8,QR
1552, 강북구청사거리,강북구,서울특별시 강북구 도봉로 358 코스타타워,37.63920212,127.0272369,2020-03-25,,8,QR
1553,서울북부고용노동지청,강북구,서울특별시 강북구 덕릉로 176 예수그리스도 후기성도교회,37.63520432,127.0339661,2020-03-26,,15,QR
1554,번동사거리,강북구,서울특별시 강북구 번동 430-76,37.63539124,127.0345535,2020-03-25,,10,QR
1557,신창교,강북구,서울특별시 강북구 번동 612-3,37.63238144,127.0393066,2020-03-27,,10,QR
1558,강북문화정보도서관,강북구,서울특별시 강북구 번동 139-5,37.62552643,127.037323,2020-03-26,,10,QR
1560, 도봉세무서 앞,강북구,서울특별시 강북구 도봉로 117 도봉세무서,37.6198082,127.0285263,2020-03-27,,10,QR
1564,4.19민주묘지역 1번출구,강북구,서울특별시 강북구 삼양로 522,37.64959717,127.0138474,2020-03-25,,7,QR
1565,수유사거리,강북구,서울특별시 강북구 수유동 45-33,37.63561249,127.022995,2020-03-25,,15,QR
1568,4.19민주묘지 입구사거리,강북구,서울특별시 강북구 삼양로 504 광리빌딩,37.64793396,127.0145721,2020-03-25,,10,QR
1569,수유역2번출구,강북구,서울특별시 강북구 도봉로 342,37.63796997,127.0259018,2020-03-28,,10,QR
1571,북서울 꿈의 숲 입구,강북구,서울특별시 강북구 오현로20길 46,37.62673187,127.0387726,2020-05-08,,10,QR
1572, 우이동 먹거리마을,강북구,서울특별시 강북구 우이동 207-14,37.66446304,127.0118408,2020-05-08,,10,QR
1573,현대성우아파트 옆,강북구,서울특별시 강북구 삼양로24길 19 현대성우아파트,37.61666489,127.02211,2020-05-05,,10,QR
1574,송중초등학교 옆,강북구,서울특별시 강북구 미아동 98-5,37.61669922,127.0304947,2020-05-05,,8,QR
3703,삼양입구삼거리,강북구,서울특별시 강북구 솔샘로 326 대한예수교장로회 신성교회,37.61708832,127.0280991,2020-11-04,,10,QR
3707, 드래곤타워 앞,강북구,서울특별시 강북구 도봉로 348-1 구두수선대-15,37.63713455,127.0313797,2020-11-04,,10,QR
3711, 월계2교 교차로,강북구,서울특별시 강북구 번동 259,37.6242218,127.0492172,2020-11-04,,10,QR
3714, 송천센트레빌,강북구,서울특별시 강북구 미아동 461-4,37.61220932,127.0249786,2020-11-04,,10,QR
3718,번동3단지 버스정류장,강북구,서울특별시 강북구 서울 강북구 번동 255도,37.628685,127.0439072,2021-01-27,,8,QR
3720, 우이천 창번교,강북구,서울특별시 강북구 번동 655-8,37.63536072,127.037674,2022-10-11,,5,QR
3724,삼양동주민센터 앞,강북구,강북구 솔매로69,37.62491226,127.0197907,2022-12-08,,20,QR
3725,강북 청소년 문화정보도서관 앞,강북구,강북구 삼양로54길 68,37.62302017,127.0218658,2022-12-22,,5,QR
1702, 녹천역 1번출구 앞,도봉구,서울특별시 도봉구 창동 426-6,37.64582062,127.0504227,2017-05-08,10,,LCD
1703, 도봉산광역환승센터앞,도봉구,서울특별시 도봉구 도봉로 955 도봉동 637-1,37.68972015,127.0451965,2017-05-11,10,,LCD
1705, 도봉구청 정문앞,도봉구,서울특별시 도봉구 마들로 656 방학동 720,37.66922379,127.0465164,2017-05-08,8,,LCD
1706, 방학동우체국 건너편,도봉구,서울특별시 도봉구 도봉로 683 방학동 726-92,37.66566467,127.0426712,2017-06-27,10,,LCD
1707, 도봉구민회관,도봉구,서울특별시 도봉구 도봉로 552 창동 723-11,37.65446091,127.0385132,2017-05-08,20,,LCD
1708, 도봉보건소사거리,도봉구,서울특별시 도봉구 해등로 150 창동 723-10,37.65682983,127.0398483,2017-05-11,7,,LCD
1709, 쌍문역4번출구 주변,도봉구,서울특별시 도봉구 도봉로 지하 486-1 쌍문동 83-5,37.65012741,127.035347,2017-05-08,17,,LCD
1713, 쌍문동 이안아파트 앞,도봉구,서울특별시 도봉구 쌍문동 315-488,37.65165329,127.0284882,2019-07-01,10,,LCD
1714, 도봉문화정보도서관 삼거리,도봉구,서울특별시 도봉구 덕릉로 315 도봉문화정보도서관 삼거리,37.64463043,127.0446091,2017-11-01,10,,LCD
1715, 서울특별시교육청도봉도서관,도봉구,서울특별시 도봉구 삼양로556 서울특별시교육청도봉도서관,37.65317917,127.0127869,2017-11-01,20,,LCD
1716, 창동역 1번출구 건너편,도봉구,서울특별시 도봉구 마들로11길 20 하나로마트 창동점,37.65420151,127.0507278,2017-11-01,10,,LCD
1717, 시립창동운동장 입구,도봉구,서울특별시 도봉구 창동 1-24 시립창동운동장 입구,37.65570831,127.0501022,2017-11-01,10,,LCD
1719, 신도봉사거리 버스정류장,도봉구,서울특별시 도봉구 도봉로 771 신도봉사거리 버스정류장,37.67328262,127.0439911,2017-11-01,10,,LCD
1720, 도봉구청 옆(중랑천변),도봉구,서울특별시 도봉구 마들로 656 도봉구청 옆(중랑천변),37.66867065,127.0479813,2017-11-01,27,,LCD
1721, 창동역 2번출구,도봉구,서울특별시 창동 74-2 창동역 2번출구,37.65301514,127.0469971,2017-11-01,12,,LCD
